id,text,scenario,confidence,source_film,start_timestamp,end_timestamp,context_before,context_after,catalan_markers
Barcelona Summer Night_2013_6579113_234,Molte gracias.,greetings,0.6246946525573731,Barcelona Summer Night,"00:10:07,000","00:10:07,700","Gracias. | A res. Molt, molt gracias.","No. | ¿Qué pasa, guapos? Oriol, te he dicho mil veces",
Barcelona Summer Night_2013_6579113_236,"¿Qué pasa, guapos? Oriol, te he dicho mil veces",greetings,0.7622728538513184,Barcelona Summer Night,"00:10:16,440","00:10:18,840",Molte gracias. | No.,"que no quiero bolleras y menos del Barça. | Oriol, dile al idiota de tu amigo que yo con idiotas charnegos",
Barcelona Summer Night_2013_6579113_241,¿Te apetece algo? ¿Un Nestea?,greetings,0.7426216316223145,Barcelona Summer Night,"00:10:28,200","00:10:29,650","no quiero nada que ver. | Mallorquina, ¿qué pasa?",Venga. | ¿Y qué?,
Barcelona Summer Night_2013_6579113_244,"¿Cómo os va la convivencia? ¿Eh, parejita?",greetings,0.7657579612731934,Barcelona Summer Night,"00:10:35,200","00:10:37,350",Venga. | ¿Y qué?,Bien. | ¿No me digas que no han comenzado las primeras disputas?,
Barcelona Summer Night_2013_6579113_247,¿Y por qué tendría que salir?,plans,0.6385013484954835,Barcelona Summer Night,"00:10:41,840","00:10:43,290",Bien. | ¿No me digas que no han comenzado las primeras disputas?,"Porque todos son superamigos hasta que comparten piso. | Ah, no, eso las mujeres que sois puro veneno.",
Barcelona Summer Night_2013_6579113_250,"Perdón, repite eso.",apologies,0.718119068145752,Barcelona Summer Night,"00:10:50,160","00:10:51,110","Porque todos son superamigos hasta que comparten piso. | Ah, no, eso las mujeres que sois puro veneno.",Que las mujeres vais de superamigas por delante | y por la espalda puñalote que te crió.,
Barcelona Summer Night_2013_6579113_255,¿Cómo puedes admitir que me diga eso?,requests,0.8,Barcelona Summer Night,"00:10:59,400","00:11:01,300","Vamos, para eso van al lavabo juntas, | para que no la critique cuando no está.",Bueno. | Que los tíos somos distintos con esto de la amistad.,
Barcelona Summer Night_2013_6579113_263,"O sea, que si es bollo.",farewells,0.6131618690490723,Barcelona Summer Night,"00:11:18,800","00:11:19,230",Una cosa. ¿Tu amiga es cómo tú? ¿Es de las tuyas? | ¿Como yo?,"¿Perdón? Coño, Anna, bollo. | Comefelpudos, tijeritas, camionera, desviada, cachapera.",
Barcelona Summer Night_2013_6579113_268,¿Que quieres más? Te tocaré el trombón,plans,0.8,Barcelona Summer Night,"00:11:27,480","00:11:29,430","Pata, bucha, macha, marimacha, torti, | pechito con pechito.","o le gusta más la armónica. | Si le gusta más la carne o el pescao, como a ti, reina.",
Barcelona Summer Night_2013_6579113_292,Irnos será la mejor idea esta noche.,plans,0.944930853843689,Barcelona Summer Night,"00:13:07,600","00:13:09,450","Estoy haciendo el ridículo, vámonos. | Ha sido un giro que no esperaba, pero lo peor es irnos.","Irnos reafirmará lo que realmente eres, un cobarde. | Ten cojones y deja que el amor te ahostie.",lexical:che
Barcelona Summer Night_2013_6579113_295,¿Qué? Val.,greetings,0.6446616363525391,Barcelona Summer Night,"00:13:15,840","00:13:16,390","Irnos reafirmará lo que realmente eres, un cobarde. | Ten cojones y deja que el amor te ahostie.","Tira, Jack Eskeleton. Guillem. | ¿Qué tal?",
Barcelona Summer Night_2013_6579113_302,Gracias. Pero.,farewells,0.742169303894043,Barcelona Summer Night,"00:13:31,800","00:13:32,600",Perdona. | Me encanta el disfraz.,"Nadie. | Ya, era una propuesta mía, pero a mi hermana no le moló.",
Barcelona Summer Night_2013_6579113_307,Gracias. ¡Sara!,greetings,0.7869569969177247,Barcelona Summer Night,"00:13:44,440","00:13:45,240","Ya sabes, su fiesta y que todo perfecto. | Pero está bien que haya algún valiente.",Mi hermana no quiere disfraces y me llama. | Ahora vengo.,
Barcelona Summer Night_2013_6579113_312,Y un buen culo.,farewells,0.6099655342102052,Barcelona Summer Night,"00:13:55,840","00:13:56,590",Vale. | Little Baby tiene más pechos de lo que pensaba.,"Va, el primer paso ha estado bien, ha habido. | ¿Qué? Ya sabes, contacto visual.",
Barcelona Summer Night_2013_6579113_323,Mi hermana me pregunta por qué vas disfrazado de esqueleto.,family,0.8,Barcelona Summer Night,"00:14:47,680","00:14:50,680",Va. Están fuera las bebidas.,¿Y qué le has dicho? | Porque sí.,
Barcelona Summer Night_2013_6579113_327,Es ginebra.,farewells,0.6024512481689454,Barcelona Summer Night,"00:14:57,760","00:14:58,310",Porque sí. | ¿Qué tal este vodka?,"No hace falta que bebas nada si no quieres, ¿eh? | Puedes ponerte una Fanta.",
Barcelona Summer Night_2013_6579113_328,"No hace falta que bebas nada si no quieres, ¿eh?",plans,0.8,Barcelona Summer Night,"00:14:59,840","00:15:02,290",¿Qué tal este vodka? | Es ginebra.,Puedes ponerte una Fanta. | ¿Sabes lo de los incas?,
Barcelona Summer Night_2013_6579113_329,Puedes ponerte una Fanta.,requests,0.8,Barcelona Summer Night,"00:15:02,200","00:15:03,450","Es ginebra. | No hace falta que bebas nada si no quieres, ¿eh?",¿Sabes lo de los incas? | ¿Lo del deseo? Es un cometa.,
Barcelona Summer Night_2013_6579113_336,Exacto. Chorradas.,farewells,0.756241626739502,Barcelona Summer Night,"00:15:16,840","00:15:17,790","Es una estrella fugaz, pero gigante. | Y concede deseos gigantes, ¿no?",¿Sabes lo de los incas o no? | Predijeron el paso del cometa y. el fin del mundo.,
Barcelona Summer Night_2013_6579113_350,Cariño. Carles.,greetings,0.7548945617675782,Barcelona Summer Night,"00:16:03,280","00:16:04,300",la. la iré a buscar. Vale.,"A ver. | Que no, Laura,",
Barcelona Summer Night_2013_6579113_371,"Hola. Hola, buenas.",greetings,1.0,Barcelona Summer Night,"00:17:00,360","00:17:01,410","Te gusta este. | A ver, bonitos, bonitos no son. Da igual. Trae.","Muy bien. El mejor, sin duda. | El mejor.",
Barcelona Summer Night_2013_6579113_379,Vaya jeto.,farewells,0.6118814659118653,Barcelona Summer Night,"00:17:24,160","00:17:24,660",Ya nos conocemos tú y yo. | ¿Qué te parece?,Señor Albert Ramón. | ¿Qué pasa? No todos tenemos la suerte de llamarnos,
Barcelona Summer Night_2013_6579113_388,Sí. Qué va.,farewells,0.6349333000183106,Barcelona Summer Night,"00:17:42,640","00:17:43,290",Tengo la cabeza como un bombo con las coñitas. | ¿Y vais a verlo?,"Sí. Sí, sí. | La verdad que preferiría que se llamase Llurafina",
Barcelona Summer Night_2013_6579113_413,"Perdón, no, no, no. No acabo de.",apologies,0.788153476715088,Barcelona Summer Night,"00:18:53,960","00:18:55,860","No eres un Alberto. No, eres el Albert. | ¿Cómo?","Te imaginaba diferente, tío. No sé, es que. | Te imaginaba más alto.",
Barcelona Summer Night_2013_6579113_418,Todo bien.,farewells,0.7549678993225099,Barcelona Summer Night,"00:19:05,960","00:19:06,460","Pues soy yo. | No, no, no, no. Está bien, está bien.","¿Y así qué, Joan, alguna mujer en tu vida? | Hostia, como sea tan alta como la última",
Barcelona Summer Night_2013_6579113_420,"Hostia, como sea tan alta como la última",farewells,0.6113667678833008,Barcelona Summer Night,"00:19:11,160","00:19:13,210","Todo bien. | ¿Y así qué, Joan, alguna mujer en tu vida?","igual está debajo de la mesa. | ¡Hostia, Marta!",
Barcelona Summer Night_2013_6579113_422,"¡Hostia, Marta!",greetings,0.6642912101745606,Barcelona Summer Night,"00:19:15,400","00:19:15,790","Hostia, como sea tan alta como la última | igual está debajo de la mesa.","Perdona, ¿eh? | Pero bueno, que no has contestao a la pregunta.",
Barcelona Summer Night_2013_6579113_423,"Perdona, ¿eh?",apologies,1.0,Barcelona Summer Night,"00:19:17,520","00:19:18,170","igual está debajo de la mesa. | ¡Hostia, Marta!","Pero bueno, que no has contestao a la pregunta. | ¿Alguna chica en tu vida?",
Barcelona Summer Night_2013_6579113_430,"Va, ya voy yo. ¿Vas tú?",farewells,0.6804107856750489,Barcelona Summer Night,"00:19:35,400","00:19:36,650","Hostia, está fuerte con el chaval.","La policía. | Tranquilos, llevo el DNI.",
Barcelona Summer Night_2013_6579113_432,"Tranquilos, llevo el DNI.",farewells,0.65605375289917,Barcelona Summer Night,"00:19:37,920","00:19:39,170","Va, ya voy yo. ¿Vas tú? | La policía.","Esta ha sido buena. | Voy, voy.",
Barcelona Summer Night_2013_6579113_436,¡Judit! Hola.,greetings,1.0,Barcelona Summer Night,"00:19:49,720","00:19:50,470","Voy, voy. | Cojo la gamba y voy para allá.","Qué guapa, niña. | Pensaba que no venías. Al final me animé.",
Barcelona Summer Night_2013_6579113_440,"Judit, guapa. Hola.",greetings,1.0,Barcelona Summer Night,"00:19:57,160","00:19:58,210","Pensaba que no venías. Al final me animé. | ¿Habéis cenado? Hay gambas, gambas.",Qué ilusión. ¿Cómo está? | Bien. ¿Y tú?,lexical:apa
Barcelona Summer Night_2013_6579113_442,Bien. ¿Y tú?,greetings,0.7464531135559083,Barcelona Summer Night,"00:20:01,320","00:20:01,920","Judit, guapa. Hola. | Qué ilusión. ¿Cómo está?",¡Hola! | ¿Qué tal?,
Barcelona Summer Night_2013_6579113_448,"No he dicho nada, ¿eh? Hola.",greetings,0.8,Barcelona Summer Night,"00:20:15,240","00:20:16,740","Judit, te presento a Anna. | Sí, tiene 19 años, pero lo superamos antes de que llegaras.",Encantada. | Venga.,
Barcelona Summer Night_2013_6579113_449,Encantada.,greetings,0.8,Barcelona Summer Night,"00:20:16,840","00:20:17,340","Sí, tiene 19 años, pero lo superamos antes de que llegaras. | No he dicho nada, ¿eh? Hola.",Venga. | Hola. ¿Qué tal? ¿Qué tal?,
Barcelona Summer Night_2013_6579113_451,Hola. ¿Qué tal? ¿Qué tal?,greetings,1.0,Barcelona Summer Night,"00:20:24,000","00:20:25,350",Encantada. | Venga.,"Qué guapa estás. Gracias. | ¿Y tú, esa barba?",
Barcelona Summer Night_2013_6579113_452,Qué guapa estás. Gracias.,greetings,0.7007888984680176,Barcelona Summer Night,"00:20:28,800","00:20:29,380",Venga. | Hola. ¿Qué tal? ¿Qué tal?,"¿Y tú, esa barba? | Culpa suya, que le gusta.",lexical:apa
Barcelona Summer Night_2013_6579113_463,"¿Queréis subir ya? ¿Vamos? Sí. Bueno, trajimos un postre.",farewells,0.6496191215515137,Barcelona Summer Night,"00:20:48,400","00:20:51,350","Estoy de un tonto. | Arriba, en la azotea.",Gracias. Qué mona. | Y yo quería ir al baño.,
Barcelona Summer Night_2013_6579113_464,Gracias. Qué mona.,greetings,0.8,Barcelona Summer Night,"00:20:51,200","00:20:52,100","Arriba, en la azotea. | ¿Queréis subir ya? ¿Vamos? Sí. Bueno, trajimos un postre.",Y yo quería ir al baño. | Vale.,
Barcelona Summer Night_2013_6579113_468,De acuerdo.,farewells,0.779249496459961,Barcelona Summer Night,"00:20:56,960","00:20:57,510",Vale. | Está aquí.,"Yo voy subiendo, ¿vale? | Coge las llaves, por favor. Vale.",
Barcelona Summer Night_2013_6579113_470,"Coge las llaves, por favor. Vale.",requests,0.6451408529281616,Barcelona Summer Night,"00:20:59,240","00:21:00,990","De acuerdo. | Yo voy subiendo, ¿vale?","Venga, hasta ahora. | Va, fica.",
Barcelona Summer Night_2013_6579113_471,"Venga, hasta ahora.",farewells,0.8,Barcelona Summer Night,"00:21:01,520","00:21:02,470","Yo voy subiendo, ¿vale? | Coge las llaves, por favor. Vale.","Va, fica. | ¿Cómo que va ficatel?",
Barcelona Summer Night_2013_6579113_475,"Anda, toma. Una miqueta. ¿Uh?",farewells,0.7848921966552735,Barcelona Summer Night,"00:21:26,120","00:21:27,570","¿Cómo que va ficatel? | Hostia, Carles, ¿en serio?","Importante, leo aquí. | La línea de control siempre debe aparecer.",
Barcelona Summer Night_2013_6579113_497,¿Qué me quieres decir con eso?,plans,0.8,Barcelona Summer Night,"00:22:44,280","00:22:45,780",con un noventa y nuevepor ciento de precisión | a partir del primer día de la falta de la menstruación.,"Bueno, pues que igual no hacía falta esperar tanto, Laura. | ¿Estabas esperando? Yo no estaba esperando.",
Barcelona Summer Night_2013_6579113_505,"Cuando tienes el juego instalado puedes moverlo a la tarjeta SD,",requests,0.8,Barcelona Summer Night,"00:23:03,240","00:23:06,490","mi calendario para instalar el Angles in the Space? | Ya, pero lo hablamos mil veces.","y entonces. | Eras una bestia tántrica que no necesitaba condones, ¿no?",
Barcelona Summer Night_2013_6579113_509,"Sea como sea,",farewells,0.610545654296875,Barcelona Summer Night,"00:23:15,600","00:23:16,250","Eras una bestia tántrica que no necesitaba condones, ¿no? | Bueno.",dijimos que si pasaba cualquier cosa como pareja | asumíamos las consecuencias.,
Barcelona Summer Night_2013_6579113_521,How are you?,greetings,0.679549617767334,Barcelona Summer Night,"00:24:04,600","00:24:05,200","No, si era supersimpática. | No va a ser simpática, si donde hay pelo hay alegría.",Yes. Near the fountain. | ¡Katie! ¡Here!,
Barcelona Summer Night_2013_6579113_523,¡Katie! ¡Here!,greetings,0.6002772521972657,Barcelona Summer Night,"00:24:09,120","00:24:09,820",How are you? | Yes. Near the fountain.,"How are you? | Ey, tíos, os presento a Katherine, mi amiga de Erasmus.",
Barcelona Summer Night_2013_6579113_524,How are you?,greetings,0.679549617767334,Barcelona Summer Night,"00:24:13,280","00:24:13,880",Yes. Near the fountain. | ¡Katie! ¡Here!,"Ey, tíos, os presento a Katherine, mi amiga de Erasmus. | How are you?",
Barcelona Summer Night_2013_6579113_526,How are you?,greetings,0.679549617767334,Barcelona Summer Night,"00:24:21,480","00:24:22,800","How are you? | Ey, tíos, os presento a Katherine, mi amiga de Erasmus.",Hi. | Nice to meet you.,
Barcelona Summer Night_2013_6579113_528,Nice to meet you.,greetings,0.7035489273071289,Barcelona Summer Night,"00:24:25,800","00:24:25,930",How are you? | Hi.,"Claro que sí, muy nice, hostias. | Unwellcome. Thank. Thank.",
Barcelona Summer Night_2013_6579113_529,"Claro que sí, muy nice, hostias.",greetings,0.6091207695007325,Barcelona Summer Night,"00:24:26,600","00:24:28,200",Hi. | Nice to meet you.,Unwellcome. Thank. Thank. | ¿Anem?,
Barcelona Summer Night_2013_6579113_532,"Sí, vamos.",farewells,0.6216718864440919,Barcelona Summer Night,"00:24:34,720","00:24:35,220",Unwellcome. Thank. Thank. | ¿Anem?,"¡Para ti, Katherine!",
Barcelona Summer Night_2013_6579113_537,Tú sigue así y ya verás.,farewells,0.6098512840270996,Barcelona Summer Night,"00:25:04,400","00:25:05,700",Haces muy mal en elevar mi tensión. | En aplastar mi ambición.,Dónde está nuestro error sin solución. | ¿Fuiste tú el culpable o lo fui yo?,
Barcelona Summer Night_2013_6579113_541,"¿Qué dice ahora? Que van tajas, como siempre.",farewells,0.6851195526123047,Barcelona Summer Night,"00:25:28,520","00:25:30,870","¿Fuiste tú el culpable o lo fui yo? | Ni tú ni nadie, nadie puede cambiarme. #","Putos guiris, les gusta una copa. Katherine. | ¿Qué?",
Barcelona Summer Night_2013_6579113_547,Creo que le voy a entrar. ¿Qué?,opinions,0.9006892108917236,Barcelona Summer Night,"00:25:56,600","00:25:58,250",que me cortas el rollo. | ¡Sing! ¡Sing!,Que le voy a entrar. | ¿Cómo? Si no sabes ni hablar con ella.,
Barcelona Summer Night_2013_6579113_559,Llevas tres meses en mi casa y te he visto con seis diferentes.,family,0.8,Barcelona Summer Night,"00:26:20,720","00:26:23,920","Cuando voy, voy a tiro hecho. ¿Por qué tú? | Me vendría bien por olvidar a Marta.",Qué feo que me digas eso. | Tengo una espinita clavada que no me deja.,
Barcelona Summer Night_2013_6579113_567,"Serás cabrón. Venga va, hombre. No me jodas.",farewells,0.651847095489502,Barcelona Summer Night,"00:26:39,400","00:26:41,340","Y está muy bien que hayas tomado esa decisión, te honra. | Qué más te da un mes arriba que un mes abajo.","Qué pavo. | Va, tío, ¿qué estamos haciendo?",
Barcelona Summer Night_2013_6579113_570,¿Nos vamos a pelear por una tía en serio?,plans,0.8,Barcelona Summer Night,"00:26:49,280","00:26:51,380","Qué pavo. | Va, tío, ¿qué estamos haciendo?","Mira, ¿sabes una cosa? | Éntrale tú que yo paso. No, no, no, ninguno de los dos.",
Barcelona Summer Night_2013_6579113_592,Yo creo que debes aceptar. Es un contrato de puta madre.,opinions,0.9223367118835449,Barcelona Summer Night,"00:27:39,880","00:27:42,730",Yo confío en ti. | ¿Yo?,"Es mucho más dinero del que habías soñado y. | Bueno, no entiendo, pero no creo",
Barcelona Summer Night_2013_6579113_597,De acuerdo. De acuerdo.,farewells,0.6773706626892091,Barcelona Summer Night,"00:27:53,120","00:27:54,270","que sean tan importantes los derechos de imagen. | Bueno, pues sí, sí, acepto.","Pues ya está hecho. | Con ese rollete que os traéis entre vosotros,",
Barcelona Summer Night_2013_6579113_599,"Con ese rollete que os traéis entre vosotros,",farewells,0.6194626045227052,Barcelona Summer Night,"00:28:01,560","00:28:03,860",De acuerdo. De acuerdo. | Pues ya está hecho.,¿qué pensáis hacer? | ¿Qué rollete?,
Barcelona Summer Night_2013_6579113_601,¿Qué rollete?,greetings,0.6549380493164063,Barcelona Summer Night,"00:28:06,920","00:28:07,570","Con ese rollete que os traéis entre vosotros, | ¿qué pensáis hacer?","Seguramente los jugadores de vuestro equipo de mierda | son ciegos y no se dan cuenta,",
Barcelona Summer Night_2013_6579113_608,"ya te puedes olvidar de los contratos,",requests,0.8,Barcelona Summer Night,"00:28:21,160","00:28:23,110","Nosotros no somos gais. No, no, no, no, no. | Si el Barça se da cuenta,",de los derechos de imagen y de hostias. | Porque romperán este acuerdo más rápido,
Barcelona Summer Night_2013_6579113_614,A mí me parece muy bien que pienses,opinions,1.0,Barcelona Summer Night,"00:28:35,360","00:28:37,110",¿Me dices que el Barça no aceptará a un jugador en pleno 2013 | por. por. por ser gay?,"que ahora todo el mundo es superenrollado, | superprogre, liberal.",
Barcelona Summer Night_2013_6579113_634,"Venga, hasta ahora.",farewells,0.8,Barcelona Summer Night,"00:29:36,200","00:29:37,150","Que te vean. Siempre irá bien para las negociaciones. | Sí, ahora. ahora subimos.","Y. tú también puedes venir, tío. | Visca el Barça.",
